Symbol,Uniprot,PDB-ID
GADD45GIP1,Q8TAE8,7OIE
GADD45GIP1,Q8TAE8,7PD3
GADD45GIP1,Q8TAE8,7PO4
GADD45GIP1,Q8TAE8,7QH6
GADD45GIP1,Q8TAE8,7QH7
GADD45GIP1,Q8TAE8,7QI4
GADD45GIP1,Q8TAE8,7QI5
GADD45GIP1,Q8TAE8,7QI6
GADD45GIP1,Q8TAE8,8ANY
GADD45GIP1,Q8TAE8,8K2A
GADD45GIP1,Q8TAE8,8K2B
GADD45GIP1,Q8TAE8,8OIR
GADD45GIP1,Q8TAE8,8OIT
GADD45GIP1,Q8TAE8,8PK0
GADD45GIP1,Q8TAE8,8QSJ
GADD45GIP1,Q8TAE8,8QU5
GADD45GIP1,Q8TAE8,8XT0
GADD45GIP1,Q8TAE8,8XT1
GADD45GIP1,Q8TAE8,8XT2
GADD45GIP1,Q8TAE8,8XT3
HEXIM1,O94992,2GD7
HEXIM1,O94992,3S9G
HK1,P19367,1CZA
HK1,P19367,1DGK
HK1,P19367,1HKB
HK1,P19367,1HKC
HK1,P19367,1QHA
HK1,P19367,4F9O
HK1,P19367,4FOE
HK1,P19367,4FOI
HK1,P19367,4FPA
HK1,P19367,4FPB
CYC1,P08574,5XTE
CYC1,P08574,5XTH
CYC1,P08574,5XTI
CYP2C19,P33261,4GQS
LGALS3BP,Q08380,1BY2
LGALS3BP,Q08380,6GFB
SMNDC1,O75940,4A4F
SMNDC1,O75940,4A4H
SMNDC1,O75940,8POI
IGLL1,P15814,2H32
IGLL1,P15814,2H3N
IGLL1,P15814,2LKQ
MAPKAPK2,P49137,1KWP
MAPKAPK2,P49137,1NXK
MAPKAPK2,P49137,1NY3
MAPKAPK2,P49137,2JBO
MAPKAPK2,P49137,2JBP
MAPKAPK2,P49137,2OKR
MAPKAPK2,P49137,2ONL
MAPKAPK2,P49137,2OZA
MAPKAPK2,P49137,2P3G
MAPKAPK2,P49137,2PZY
MAPKAPK2,P49137,3A2C
MAPKAPK2,P49137,3FPM
MAPKAPK2,P49137,3FYJ
MAPKAPK2,P49137,3FYK
MAPKAPK2,P49137,3GOK
MAPKAPK2,P49137,3KA0
MAPKAPK2,P49137,3KC3
MAPKAPK2,P49137,3KGA
MAPKAPK2,P49137,3M2W
MAPKAPK2,P49137,3M42
MAPKAPK2,P49137,3R2B
MAPKAPK2,P49137,3R2Y
MAPKAPK2,P49137,3R30
MAPKAPK2,P49137,3WI6
MAPKAPK2,P49137,4TYH
MAPKAPK2,P49137,6T8X
MAPKAPK2,P49137,6TCA
MAPKAPK2,P49137,7NRY
MAPKAPK2,P49137,8XU4
MAPKAPK2,P49137,8XX1
AK6,Q9Y3D8,1RKB
AK6,Q9Y3D8,3IIJ
AK6,Q9Y3D8,3IIK
AK6,Q9Y3D8,3IIL
AK6,Q9Y3D8,3IIM
AK6,Q9Y3D8,5JZV
PABPN1,Q86U42,3B4D
PABPN1,Q86U42,3B4M
PABPN1,Q86U42,3UCG
F9,P00740,1CFH
F9,P00740,1CFI
F9,P00740,1EDM
F9,P00740,1IXA
F9,P00740,1MGX
F9,P00740,1NL0
F9,P00740,1RFN
F9,P00740,2WPH
F9,P00740,2WPI
F9,P00740,2WPJ
F9,P00740,2WPK
F9,P00740,2WPL
F9,P00740,2WPM
F9,P00740,3KCG
F9,P00740,3LC3
F9,P00740,3LC5
F9,P00740,4WM0
F9,P00740,4WMA
F9,P00740,4WMB
F9,P00740,4WMI
F9,P00740,4WMK
F9,P00740,4WN2
F9,P00740,4WNH
F9,P00740,4YZU
F9,P00740,4Z0K
F9,P00740,4ZAE
F9,P00740,5EGM
F9,P00740,5F84
F9,P00740,5F85
F9,P00740,5F86
F9,P00740,5JB8
F9,P00740,5JB9
F9,P00740,5JBA
F9,P00740,5JBB
F9,P00740,5JBC
F9,P00740,5TNO
F9,P00740,5TNT
F9,P00740,5VYG
F9,P00740,6MV4
F9,P00740,6RFK
F9,P00740,6X5J
F9,P00740,6X5L
F9,P00740,6X5P
F9,P00740,7AHV
F9,P00740,8EPC
F9,P00740,8EPH
F9,P00740,8EPK
F9,P00740,8OL9
IL2RA,P01589,1Z92
IL2RA,P01589,2B5I
IL2RA,P01589,2ERJ
IL2RA,P01589,3IU3
IL2RA,P01589,3NFP
IL2RA,P01589,6VWU
IL2RA,P01589,6YIO
IL2RA,P01589,7F9W
IL2RA,P01589,7ZMZ
USP7,Q93009,1NB8
USP7,Q93009,1NBF
USP7,Q93009,1YY6
USP7,Q93009,1YZE
USP7,Q93009,2F1W
USP7,Q93009,2F1X
USP7,Q93009,2F1Y
USP7,Q93009,2F1Z
USP7,Q93009,2FOJ
USP7,Q93009,2FOO
USP7,Q93009,2FOP
USP7,Q93009,2KVR
USP7,Q93009,2XXN
USP7,Q93009,2YLM
USP7,Q93009,3MQR
USP7,Q93009,3MQS
USP7,Q93009,4JJQ
USP7,Q93009,4KG9
USP7,Q93009,4M5W
USP7,Q93009,4M5X
USP7,Q93009,4PYZ
USP7,Q93009,4WPH
USP7,Q93009,4WPI
USP7,Q93009,4YOC
USP7,Q93009,4YSI
USP7,Q93009,4Z96
USP7,Q93009,4Z97
USP7,Q93009,5C56
USP7,Q93009,5C6D
USP7,Q93009,5FWI
USP7,Q93009,5GG4
USP7,Q93009,5J7T
USP7,Q93009,5JTJ
USP7,Q93009,5JTV
USP7,Q93009,5KYB
USP7,Q93009,5KYC
USP7,Q93009,5KYD
USP7,Q93009,5KYE
USP7,Q93009,5KYF
USP7,Q93009,5N9R
USP7,Q93009,5N9T
USP7,Q93009,5NGE
USP7,Q93009,5NGF
USP7,Q93009,5UQV
USP7,Q93009,5UQX
USP7,Q93009,5VS6
USP7,Q93009,5VSB
USP7,Q93009,5VSK
USP7,Q93009,5WHC
USP7,Q93009,6F5H
USP7,Q93009,6M1K
USP7,Q93009,6P5L
USP7,Q93009,6VN2
USP7,Q93009,6VN3
USP7,Q93009,6VN4
USP7,Q93009,6VN5
USP7,Q93009,6VN6
USP7,Q93009,7CM2
USP7,Q93009,7VIJ
USP7,Q93009,7XHH
USP7,Q93009,7XHK
USP7,Q93009,7XPY
USP7,Q93009,8D4Z
IL16,Q14005,1I16
IL16,Q14005,1X6D
IL16,Q14005,5FB8
F2R,P25116,1NRN
F2R,P25116,1NRO
F2R,P25116,1NRP
F2R,P25116,1NRQ
F2R,P25116,1NRR
F2R,P25116,3BEF
F2R,P25116,3HKI
F2R,P25116,3HKJ
F2R,P25116,3LU9
F2R,P25116,3VW7
SORD,Q00796,1PL6
SORD,Q00796,1PL7
SORD,Q00796,1PL8
MVD,P53602,3D4J
RPSA,P08865,3BCH
RPSA,P08865,4UG0
RPSA,P08865,4V6X
RPSA,P08865,5A2Q
RPSA,P08865,5AJ0
RPSA,P08865,5FLX
RPSA,P08865,5LKS
RPSA,P08865,5OA3
RPSA,P08865,5T2C
RPSA,P08865,5VYC
RPSA,P08865,6FEC
RPSA,P08865,6G18
RPSA,P08865,6G4S
RPSA,P08865,6G51
RPSA,P08865,6G53
RPSA,P08865,6G5H
RPSA,P08865,6G5I
RPSA,P08865,6IP5
RPSA,P08865,6IP6
RPSA,P08865,6IP8
RPSA,P08865,6OLE
RPSA,P08865,6OLF
RPSA,P08865,6OLG
RPSA,P08865,6OLI
RPSA,P08865,6OLZ
RPSA,P08865,6OM0
RPSA,P08865,6OM7
RPSA,P08865,6QZP
RPSA,P08865,6XA1
RPSA,P08865,6Y0G
RPSA,P08865,6Y2L
RPSA,P08865,6Y57
RPSA,P08865,6YBD
RPSA,P08865,6YBW
RPSA,P08865,6Z6L
RPSA,P08865,6Z6M
RPSA,P08865,6Z6N
RPSA,P08865,6ZLW
RPSA,P08865,6ZM7
RPSA,P08865,6ZME
RPSA,P08865,6ZMI
RPSA,P08865,6ZMO
RPSA,P08865,6ZMT
RPSA,P08865,6ZMW
RPSA,P08865,6ZN5
RPSA,P08865,6ZOJ
RPSA,P08865,6ZOK
RPSA,P08865,6ZON
RPSA,P08865,6ZP4
RPSA,P08865,6ZUO
RPSA,P08865,6ZV6
RPSA,P08865,6ZVH
RPSA,P08865,6ZVJ
RPSA,P08865,6ZXD
RPSA,P08865,6ZXE
RPSA,P08865,6ZXF
RPSA,P08865,6ZXG
RPSA,P08865,6ZXH
RPSA,P08865,7A09
RPSA,P08865,7K5I
RPSA,P08865,7QP6
RPSA,P08865,7QP7
RPSA,P08865,7QVP
RPSA,P08865,7R4X
RPSA,P08865,7TQL
RPSA,P08865,7WTV
RPSA,P08865,7WTW
RPSA,P08865,7WTX
RPSA,P08865,7WTZ
RPSA,P08865,7WU0
RPSA,P08865,7XNX
RPSA,P08865,7XNY
RPSA,P08865,8G5Y
RPSA,P08865,8G5Z
RPSA,P08865,8G60
RPSA,P08865,8G61
RPSA,P08865,8G6J
RPSA,P08865,8GLP
RPSA,P08865,8IFD
RPSA,P08865,8IFE
RPSA,P08865,8JDJ
RPSA,P08865,8JDK
RPSA,P08865,8JDL
RPSA,P08865,8JDM
RPSA,P08865,8K2C
RPSA,P08865,8OZ0
RPSA,P08865,8PJ1
RPSA,P08865,8PJ2
RPSA,P08865,8PJ3
RPSA,P08865,8PJ4
RPSA,P08865,8PJ5
RPSA,P08865,8PJ6
RPSA,P08865,8PPK
RPSA,P08865,8PPL
RPSA,P08865,8QOI
RPSA,P08865,8RG0
RPSA,P08865,8T4S
RPSA,P08865,8XSX
RPSA,P08865,8XSY
RPSA,P08865,8XSZ
RPSA,P08865,8XXL
RPSA,P08865,8XXM
RPSA,P08865,8XXN
RPSA,P08865,8Y0W
RPSA,P08865,8Y0X
RPSA,P08865,8YOO
RPSA,P08865,8YOP
RPSA,P08865,9BKD
RPSA,P08865,9BLN
SDS,P20132,1P5J
SDS,P20132,4H27
APBB1,O00213,2E45
APBB1,O00213,2HO2
APBB1,O00213,2IDH
APBB1,O00213,2OEI
APBB1,O00213,3D8D
APBB1,O00213,3D8E
APBB1,O00213,3D8F
APBB1,O00213,3DXC
APBB1,O00213,3DXD
APBB1,O00213,3DXE
APBB1,O00213,5NQH
AQP4,P55087,3GD8
ACACB,O00763,2DN8
ACACB,O00763,2HJW
ACACB,O00763,2KCC
ACACB,O00763,3FF6
ACACB,O00763,3GID
ACACB,O00763,3GLK
ACACB,O00763,3JRW
ACACB,O00763,3JRX
ACACB,O00763,3TDC
ACACB,O00763,4HQ6
ACACB,O00763,5KKN
INKA1,Q96EL1,4XBR
INKA1,Q96EL1,4XBU
MUSK,O15146,8S9P
PDHA1,P08559,1NI4
PDHA1,P08559,2OZL
PDHA1,P08559,3EXE
PDHA1,P08559,3EXF
PDHA1,P08559,3EXG
PDHA1,P08559,3EXH
PDHA1,P08559,3EXI
PDHA1,P08559,6CER
PDHA1,P08559,6CFO
DDX17,Q92841,6UV0
DDX17,Q92841,6UV1
DDX17,Q92841,6UV2
DDX17,Q92841,6UV3
DDX17,Q92841,6UV4
NDUFC1,O43677,5XTC
NDUFC1,O43677,5XTD
NDUFC1,O43677,5XTH
NDUFC1,O43677,5XTI
TNR,Q92752,8FN9
TNR,Q92752,8FNA
WDTC1,Q8N5D0,3I7N
TPR,P12270,5TO5
TPR,P12270,5TO6
TPR,P12270,5TO7
TPR,P12270,5TVB
SERPINC1,P01008,1ANT
SERPINC1,P01008,1ATH
SERPINC1,P01008,1AZX
SERPINC1,P01008,1BR8
SERPINC1,P01008,1DZG
SERPINC1,P01008,1DZH
SERPINC1,P01008,1E03
SERPINC1,P01008,1E04
SERPINC1,P01008,1E05
SERPINC1,P01008,1JVQ
SERPINC1,P01008,1LK6
SERPINC1,P01008,1NQ9
SERPINC1,P01008,1OYH
SERPINC1,P01008,1R1L
SERPINC1,P01008,1SR5
SERPINC1,P01008,1T1F
SERPINC1,P01008,1TB6
SERPINC1,P01008,2ANT
SERPINC1,P01008,2B4X
SERPINC1,P01008,2B5T
SERPINC1,P01008,2BEH
SERPINC1,P01008,2GD4
SERPINC1,P01008,2HIJ
SERPINC1,P01008,2ZNH
SERPINC1,P01008,3EVJ
SERPINC1,P01008,3KCG
SERPINC1,P01008,4EB1
FXR1,P51114,2CPQ
FXR1,P51114,3KUF
FXR1,P51114,3O8V
TFAM,Q00059,3FGH
TFAM,Q00059,3TMM
TFAM,Q00059,3TQ6
TFAM,Q00059,4NNU
TFAM,Q00059,4NOD
TFAM,Q00059,6ERP
TFAM,Q00059,6ERQ
TFAM,Q00059,6HB4
TFAM,Q00059,6HC3
TFAM,Q00059,7LBW
TFAM,Q00059,7LBX
CTSL,P07711,1CJL
CTSL,P07711,1CS8
CTSL,P07711,1ICF
CTSL,P07711,1MHW
CTSL,P07711,2NQD
CTSL,P07711,2VHS
CTSL,P07711,2XU1
CTSL,P07711,2XU3
CTSL,P07711,2XU4
CTSL,P07711,2XU5
CTSL,P07711,2YJ2
CTSL,P07711,2YJ8
CTSL,P07711,2YJ9
CTSL,P07711,2YJB
CTSL,P07711,2YJC
CTSL,P07711,3BC3
CTSL,P07711,3H89
CTSL,P07711,3H8B
CTSL,P07711,3H8C
CTSL,P07711,3HHA
CTSL,P07711,3HWN
CTSL,P07711,3IV2
CTSL,P07711,3K24
CTSL,P07711,3KSE
CTSL,P07711,3OF8
CTSL,P07711,3OF9
CTSL,P07711,4AXL
CTSL,P07711,4AXM
CTSL,P07711,5F02
CTSL,P07711,5I4H
CTSL,P07711,5MAE
CTSL,P07711,5MAJ
CTSL,P07711,5MQY
CTSL,P07711,6EZP
CTSL,P07711,6EZX
CTSL,P07711,6F06
CTSL,P07711,6JD0
CTSL,P07711,6JD8
CTSL,P07711,7QKB
CTSL,P07711,7QKC
CTSL,P07711,7QKD
CTSL,P07711,7W33
CTSL,P07711,7W34
CTSL,P07711,7Z3T
CTSL,P07711,7Z58
CTSL,P07711,7ZS7
CTSL,P07711,7ZVF
CTSL,P07711,7ZXA
CTSL,P07711,8A4U
CTSL,P07711,8A4V
CTSL,P07711,8A4W
CTSL,P07711,8A4X
CTSL,P07711,8A5B
CTSL,P07711,8AHV
CTSL,P07711,8B4F
CTSL,P07711,8C77
CTSL,P07711,8GX2
CTSL,P07711,8HET
CTSL,P07711,8HFV
CTSL,P07711,8OFA
CTSL,P07711,8OZA
CTSL,P07711,8PRX
CTSL,P07711,8QKB
CTSL,P07711,8UAC
MIF,P14174,1CA7
MIF,P14174,1CGQ
MIF,P14174,1GCZ
MIF,P14174,1GD0
MIF,P14174,1GIF
MIF,P14174,1LJT
MIF,P14174,1MIF
MIF,P14174,1P1G
MIF,P14174,2OOH
MIF,P14174,2OOW
MIF,P14174,2OOZ
MIF,P14174,3B9S
MIF,P14174,3CE4
MIF,P14174,3DJH
MIF,P14174,3DJI
MIF,P14174,3HOF
MIF,P14174,3IJG
MIF,P14174,3IJJ
MIF,P14174,3JSF
MIF,P14174,3JSG
MIF,P14174,3JTU
MIF,P14174,3L5P
MIF,P14174,3L5R
MIF,P14174,3L5S
MIF,P14174,3L5T
MIF,P14174,3L5U
MIF,P14174,3L5V
MIF,P14174,3SMB
MIF,P14174,3SMC
MIF,P14174,3U18
MIF,P14174,3WNR
MIF,P14174,3WNS
MIF,P14174,3WNT
MIF,P14174,4ETG
MIF,P14174,4EUI
MIF,P14174,4EVG
MIF,P14174,4F2K
MIF,P14174,4GRN
MIF,P14174,4GRO
MIF,P14174,4GRP
MIF,P14174,4GRQ
MIF,P14174,4GRR
MIF,P14174,4GRU
MIF,P14174,4GUM
MIF,P14174,4K9G
MIF,P14174,4OSF
MIF,P14174,4OYQ
MIF,P14174,4P01
MIF,P14174,4P0H
MIF,P14174,4PKK
MIF,P14174,4PKZ
MIF,P14174,4PLU
MIF,P14174,4TRF
MIF,P14174,4TRU
MIF,P14174,4WR8
MIF,P14174,4WRB
MIF,P14174,4XX7
MIF,P14174,4XX8
MIF,P14174,4Z15
MIF,P14174,4Z1T
MIF,P14174,4Z1U
MIF,P14174,5B4O
MIF,P14174,5BS9
MIF,P14174,5BSC
MIF,P14174,5BSI
MIF,P14174,5BSJ
MIF,P14174,5EIZ
MIF,P14174,5HVS
MIF,P14174,5HVT
MIF,P14174,5HVV
MIF,P14174,5J7P
MIF,P14174,5J7Q
MIF,P14174,5UMJ
MIF,P14174,5UMK
MIF,P14174,5UZY
MIF,P14174,5V70
MIF,P14174,5V73
MIF,P14174,5XEJ
MIF,P14174,6B1C
MIF,P14174,6B1K
MIF,P14174,6B2C
MIF,P14174,6BG6
MIF,P14174,6BG7
MIF,P14174,6CB5
MIF,P14174,6CBF
MIF,P14174,6CBG
MIF,P14174,6CBH
MIF,P14174,6FVE
MIF,P14174,6FVH
MIF,P14174,6OY8
MIF,P14174,6OYB
MIF,P14174,6OYE
MIF,P14174,6OYG
MIF,P14174,6PEG
MIF,P14174,7E45
MIF,P14174,7E47
MIF,P14174,7E49
MIF,P14174,7E4A
MIF,P14174,7E4B
MIF,P14174,7E4C
MIF,P14174,7KQX
MIF,P14174,7XTX
MIF,P14174,7XVX
MIF,P14174,8CA0
MIF,P14174,8IMR
MIF,P14174,8SON
MIF,P14174,8SPN
MIF,P14174,8TT9
MIF,P14174,9BNQ
MIF,P14174,9BNR
PRKAA2,P54646,2H6D
PRKAA2,P54646,2LTU
PRKAA2,P54646,2YZA
PRKAA2,P54646,3AQV
PRKAA2,P54646,4CFE
PRKAA2,P54646,4CFF
PRKAA2,P54646,4ZHX
PRKAA2,P54646,5EZV
PRKAA2,P54646,5ISO
PRKAA2,P54646,6B1U
PRKAA2,P54646,6B2E
PRKAA2,P54646,6BX6
PRKAA2,P54646,7MYJ
PRKAA2,P54646,8BIK
FOXG1,P55316,7CBY
FABP1,P07148,2F73
FABP1,P07148,2L67
FABP1,P07148,2L68
FABP1,P07148,2LKK
FABP1,P07148,2PY1
FABP1,P07148,3B2H
FABP1,P07148,3B2I
FABP1,P07148,3B2J
FABP1,P07148,3B2K
FABP1,P07148,3B2L
FABP1,P07148,3STK
FABP1,P07148,3STM
FABP1,P07148,3STN
FABP1,P07148,3VG2
FABP1,P07148,3VG3
FABP1,P07148,3VG4
FABP1,P07148,3VG5
FABP1,P07148,3VG6
FABP1,P07148,3VG7
FABP1,P07148,6DO6
FABP1,P07148,6DO7
FABP1,P07148,6DRG
FABP1,P07148,6MP4
FABP1,P07148,7DZE
FABP1,P07148,7DZF
FABP1,P07148,7DZG
FABP1,P07148,7DZH
FABP1,P07148,7DZI
FABP1,P07148,7DZJ
FABP1,P07148,7DZK
FABP1,P07148,7DZL
FABP1,P07148,7FXO
FABP1,P07148,7FY8
FABP1,P07148,7FYA
FABP1,P07148,7G00
FABP1,P07148,7G0W
FABP1,P07148,7G1X
IDS,P22304,5FQL
IDS,P22304,6IOZ
UBR5,O95071,1I2T
UBR5,O95071,2QHO
UBR5,O95071,3PT3
UBR5,O95071,8BJA
UBR5,O95071,8C06
UBR5,O95071,8C07
UBR5,O95071,8D4X
UBR5,O95071,8E0Q
UBR5,O95071,8EWI
UBR5,O95071,8P82
UBR5,O95071,8P83
MMP8,P22894,1A85
MMP8,P22894,1A86
MMP8,P22894,1BZS
MMP8,P22894,1I73
MMP8,P22894,1I76
MMP8,P22894,1JAN
MMP8,P22894,1JAO
MMP8,P22894,1JAP
MMP8,P22894,1JAQ
MMP8,P22894,1JH1
MMP8,P22894,1JJ9
MMP8,P22894,1KBC
MMP8,P22894,1MMB
MMP8,P22894,1MNC
MMP8,P22894,1ZP5
MMP8,P22894,1ZS0
MMP8,P22894,1ZVX
MMP8,P22894,2OY2
MMP8,P22894,2OY4
MMP8,P22894,3DNG
MMP8,P22894,3DPE
MMP8,P22894,3DPF
MMP8,P22894,3TT4
MMP8,P22894,4QKZ
MMP8,P22894,5H8X
PRMT6,Q96LA8,4HC4
PRMT6,Q96LA8,4QPP
PRMT6,Q96LA8,4QQK
PRMT6,Q96LA8,4Y2H
PRMT6,Q96LA8,4Y30
PRMT6,Q96LA8,5E8R
PRMT6,Q96LA8,5EGS
PRMT6,Q96LA8,5HZM
PRMT6,Q96LA8,5WCF
PRMT6,Q96LA8,6P7I
PRMT6,Q96LA8,6W6D
PRMT6,Q96LA8,6WAD
PRMT6,Q96LA8,7NR4
HDAC9,Q9UKV0,8Q9N
HDAC9,Q9UKV0,8Q9R
AGTR1,P30556,4YAY
AGTR1,P30556,4ZUD
AGTR1,P30556,6DO1
AGTR1,P30556,6OS0
AGTR1,P30556,6OS1
AGTR1,P30556,6OS2
SYNM,O15061,6EWO
IDH2,P48735,4JA8
IDH2,P48735,5GIS
IDH2,P48735,5I95
IDH2,P48735,5I96
IDH2,P48735,5SVN
IDH2,P48735,5SVO
IDH2,P48735,6ADI
IDH2,P48735,6UJ7
IDH2,P48735,6UJ8
IDH2,P48735,6UJ9
IDH2,P48735,6VFZ
NR3C1,P04150,1M2Z
NR3C1,P04150,1NHZ
NR3C1,P04150,1P93
NR3C1,P04150,3BQD
NR3C1,P04150,3CLD
NR3C1,P04150,3E7C
NR3C1,P04150,3H52
NR3C1,P04150,3K22
NR3C1,P04150,3K23
NR3C1,P04150,4CSJ
NR3C1,P04150,4HN5
NR3C1,P04150,4HN6
NR3C1,P04150,4LSJ
NR3C1,P04150,4MDD
NR3C1,P04150,4P6W
NR3C1,P04150,4P6X
NR3C1,P04150,4UDC
NR3C1,P04150,4UDD
NR3C1,P04150,5CBX
NR3C1,P04150,5CBY
NR3C1,P04150,5CBZ
NR3C1,P04150,5CC1
NR3C1,P04150,5E69
NR3C1,P04150,5E6A
NR3C1,P04150,5E6B
NR3C1,P04150,5E6C
NR3C1,P04150,5E6D
NR3C1,P04150,5EMC
NR3C1,P04150,5EMP
NR3C1,P04150,5EMQ
NR3C1,P04150,5G3J
NR3C1,P04150,5G5W
NR3C1,P04150,5NFP
NR3C1,P04150,5NFT
NR3C1,P04150,5UC1
NR3C1,P04150,5UC3
NR3C1,P04150,5VA0
NR3C1,P04150,5VA7
NR3C1,P04150,6BQU
NR3C1,P04150,6CFN
NR3C1,P04150,6DXK
NR3C1,P04150,6EL6
NR3C1,P04150,6EL7
NR3C1,P04150,6EL9
NR3C1,P04150,6X6D
NR3C1,P04150,6X6E
NR3C1,P04150,6YMO
NR3C1,P04150,6YO8
NR3C1,P04150,6YOS
NR3C1,P04150,7KRJ
NR3C1,P04150,7KW7
NR3C1,P04150,7PRV
NR3C1,P04150,7PRW
NR3C1,P04150,7PRX
NR3C1,P04150,8A9G
NR3C1,P04150,8FFV
NR3C1,P04150,8FFW
NR3C1,P04150,8VKZ
SMPD2,O60906,8J2F
SLU7,O95391,5XJC
SLU7,O95391,6ICZ
SLU7,O95391,6QDV
SLU7,O95391,7W5A
SLU7,O95391,7W5B
SLU7,O95391,8C6J
SLU7,O95391,9FMD
CD81,P60033,1G8Q
CD81,P60033,1IV5
CD81,P60033,3X0E
CD81,P60033,5DFV
CD81,P60033,5DFW
CD81,P60033,5M2C
CD81,P60033,5M33
CD81,P60033,5M3D
CD81,P60033,5M3T
CD81,P60033,5M4R
CD81,P60033,5TCX
CD81,P60033,6EJG
CD81,P60033,6EJM
CD81,P60033,6EK2
CD81,P60033,6U9S
CD81,P60033,7JIC
CTSB,P07858,1CSB
CTSB,P07858,1GMY
CTSB,P07858,1HUC
CTSB,P07858,1PBH
CTSB,P07858,2IPP
CTSB,P07858,2PBH
CTSB,P07858,3AI8
CTSB,P07858,3CBJ
CTSB,P07858,3CBK
CTSB,P07858,3K9M
CTSB,P07858,3PBH
CTSB,P07858,5MBL
CTSB,P07858,5MBM
CTSB,P07858,6AY2
CTSB,P07858,8B4T
CTSB,P07858,8B5F
CTSB,P07858,8HE9
CTSB,P07858,8HEI
CTSB,P07858,8HEN
TRHR,P34981,7WKD
TRHR,P34981,7X1T
TRHR,P34981,7X1U
TRHR,P34981,7XW9
APEX1,P27695,1BIX
APEX1,P27695,1CQG
APEX1,P27695,1CQH
APEX1,P27695,1DE8
APEX1,P27695,1DE9
APEX1,P27695,1DEW
APEX1,P27695,1E9N
APEX1,P27695,1HD7
APEX1,P27695,2ISI
APEX1,P27695,2O3H
APEX1,P27695,3U8U
APEX1,P27695,4IEM
APEX1,P27695,4LND
APEX1,P27695,4QH9
APEX1,P27695,4QHD
APEX1,P27695,4QHE
APEX1,P27695,5CFG
APEX1,P27695,5DFF
APEX1,P27695,5DFH
APEX1,P27695,5DFI
APEX1,P27695,5DFJ
APEX1,P27695,5DG0
APEX1,P27695,5WN0
APEX1,P27695,5WN1
APEX1,P27695,5WN2
APEX1,P27695,5WN3
APEX1,P27695,5WN4
APEX1,P27695,5WN5
APEX1,P27695,6BOQ
APEX1,P27695,6BOR
APEX1,P27695,6BOS
APEX1,P27695,6BOT
APEX1,P27695,6BOU
APEX1,P27695,6BOV
APEX1,P27695,6BOW
APEX1,P27695,6MK3
APEX1,P27695,6MKK
APEX1,P27695,6MKM
APEX1,P27695,6MKO
APEX1,P27695,6P93
APEX1,P27695,6P94
APEX1,P27695,6W0Q
APEX1,P27695,6W2P
APEX1,P27695,6W3L
APEX1,P27695,6W3N
APEX1,P27695,6W3Q
APEX1,P27695,6W3U
APEX1,P27695,6W43
APEX1,P27695,6W4I
APEX1,P27695,6W4T
APEX1,P27695,7LPG
APEX1,P27695,7LPH
APEX1,P27695,7LPI
APEX1,P27695,7LPJ
APEX1,P27695,7MCR
APEX1,P27695,7MEV
APEX1,P27695,7SUV
APEX1,P27695,7SVB
APEX1,P27695,7TC2
APEX1,P27695,7TC3
APEX1,P27695,7TR7
APEX1,P27695,7U50
PDCD6,O75340,2ZN8
PDCD6,O75340,2ZN9
PDCD6,O75340,2ZND
PDCD6,O75340,2ZNE
PDCD6,O75340,2ZRS
PDCD6,O75340,2ZRT
PDCD6,O75340,3AAJ
PDCD6,O75340,3AAK
PDCD6,O75340,3WXA
PDCD6,O75340,5GQQ
PDHB,P11177,1NI4
PDHB,P11177,2OZL
PDHB,P11177,3EXE
PDHB,P11177,3EXF
PDHB,P11177,3EXG
PDHB,P11177,3EXH
PDHB,P11177,3EXI
PDHB,P11177,6CER
PDHB,P11177,6CFO
GBP2,P32456,6VKJ
GBP2,P32456,7E58
GBP2,P32456,7M1S
MGMT,P16455,1EH6
MGMT,P16455,1EH7
MGMT,P16455,1EH8
MGMT,P16455,1QNT
MGMT,P16455,1T38
MGMT,P16455,1T39
MGMT,P16455,1YFH
MGMT,P16455,8RGG
MGMT,P16455,8RGH
MGMT,P16455,8RTY
MGMT,P16455,8RU2
TNFAIP3,P21580,2EQE
TNFAIP3,P21580,2EQF
TNFAIP3,P21580,2EQG
TNFAIP3,P21580,2VFJ
TNFAIP3,P21580,3DKB
TNFAIP3,P21580,3OJ3
TNFAIP3,P21580,3OJ4
TNFAIP3,P21580,3VUW
TNFAIP3,P21580,3VUX
TNFAIP3,P21580,3VUY
TNFAIP3,P21580,3ZJD
TNFAIP3,P21580,3ZJE
TNFAIP3,P21580,3ZJF
TNFAIP3,P21580,3ZJG
TNFAIP3,P21580,5LRX
TNFAIP3,P21580,5V3B
TNFAIP3,P21580,5V3P
LHCGR,P22888,7FIG
LHCGR,P22888,7FIH
LHCGR,P22888,7FII
LHCGR,P22888,7FIJ
FBXL2,Q9UKC9,6O60
VCP,P55072,3EBB
VCP,P55072,3HU1
VCP,P55072,3HU2
VCP,P55072,3HU3
VCP,P55072,3QC8
VCP,P55072,3QQ7
VCP,P55072,3QQ8
VCP,P55072,3QWZ
VCP,P55072,3TIW
VCP,P55072,4KDI
VCP,P55072,4KDL
VCP,P55072,4KLN
VCP,P55072,4KO8
VCP,P55072,4KOD
VCP,P55072,4P0A
VCP,P55072,5B6C
VCP,P55072,5C18
VCP,P55072,5C19
VCP,P55072,5C1A
VCP,P55072,5C1B
VCP,P55072,5DYG
VCP,P55072,5DYI
VCP,P55072,5EPP
